Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
site <nsubj removed >obj video	site	removed	video	1	6.2	ABC	3	removed
videos <nsubj play >obj role	videos	play	role	1	6.2	ABC	3	play
Автомобили <nsubj перевозили >obj известь	Автомобили	перевозили	известь	1	6.2	ABC	3	перевозили
Автор <nsubj вскрывает >obj проблему	Автор	вскрывает	проблему	1	6.2	ABC	3	вскрывает
Автор <nsubj выражает >obj идею	Автор	выражает	идею	1	6.2	ABC	3	выражает
Автор <nsubj открыл >obj газету	Автор	открыл	газету	1	6.2	ABC	3	открыл
Автор <nsubj отметил >obj работу	Автор	отметил	работу	1	6.2	ABC	3	отметил
Автор <nsubj предлагает >obj сравнение	Автор	предлагает	сравнение	1	6.2	ABC	3	предлагает
Автор <nsubj приводит >obj пример	Автор	приводит	пример	1	6.2	ABC	3	приводит
Автор <nsubj проводил >obj вечер	Автор	проводил	вечер	1	6.2	ABC	3	проводил
Автор <nsubj сравнивает >obj жизнь	Автор	сравнивает	жизнь	1	6.2	ABC	3	сравнивает
Автор <nsubj упоминает >obj факт	Автор	упоминает	факт	1	6.2	ABC	3	упоминает
Авторы <nsubj выражают >obj озабоченность	Авторы	выражают	озабоченность	1	6.2	ABC	3	выражают
Администрация <nsubj начала >obj расследование	Администрация	начала	расследование	1	6.2	ABC	3	начала
Аналитики <nsubj оценили >obj влияние	Аналитики	оценили	влияние	1	6.2	ABC	3	оценили
Ахмат <nsubj набрал >obj очко	Ахмат	набрал	очко	1	6.2	ABC	3	набрал
Бабосюк <obj встретили >nsubj родственники	Бабосюк	встретили	родственники	1	6.2	ABC	3	встретили
Бабы <nsubj хватают >obj детей	Бабы	хватают	детей	1	6.2	ABC	3	хватают
Банк <nsubj установил >obj курс	Банк	установил	курс	1	6.2	ABC	3	установил
Батальон <nsubj опубликовал >obj сообщение	Батальон	опубликовал	сообщение	1	6.2	ABC	3	опубликовал
Биологи <nsubj обнаружили >obj вид	Биологи	обнаружили	вид	1	6.2	ABC	3	обнаружили
Блокировка <nsubj вызвала >obj напряженность	Блокировка	вызвала	напряженность	1	6.2	ABC	3	вызвала
Болельщики <nsubj призывали >obj клуб	Болельщики	призывали	клуб	1	6.2	ABC	3	призывали
Большинство <nsubj искажают >obj смысл	Большинство	искажают	смысл	1	6.2	ABC	3	искажают
Большинство <nsubj призывают >obj власти	Большинство	призывают	власти	1	6.2	ABC	3	призывают
ВКонтакте <nsubj внедрила >obj функцию	ВКонтакте	внедрила	функцию	1	6.2	ABC	3	внедрила
Вадим <nsubj высказал >obj критику	Вадим	высказал	критику	1	6.2	ABC	3	высказал
Ветеринары <nsubj благодарят >obj жителей	Ветеринары	благодарят	жителей	1	6.2	ABC	3	благодарят
Вечер <obj автор <nsubj провел	Вечер	автор	провел	1	6.2	ABC	3	провел
Власти <nsubj запланировали >obj реконструкцию	Власти	запланировали	реконструкцию	1	6.2	ABC	3	запланировали
Власти <nsubj изъяли >obj мальчика	Власти	изъяли	мальчика	1	6.2	ABC	3	изъяли
Власти <nsubj обстреляли >obj территорию	Власти	обстреляли	территорию	1	6.2	ABC	3	обстреляли
Власти <nsubj отрицают >obj возможность	Власти	отрицают	возможность	1	6.2	ABC	3	отрицают
Власти <nsubj приняли >obj решение	Власти	приняли	решение	1	6.2	ABC	3	приняли
Воды <nsubj содержат >obj уровень	Воды	содержат	уровень	1	6.2	ABC	3	содержат
Война <nsubj оставляет >obj следы	Война	оставляет	следы	1	6.2	ABC	3	оставляет
Врачи <nsubj используют >obj методы	Врачи	используют	методы	1	6.2	ABC	3	используют
Встреча <nsubj оставила >obj отражение	Встреча	оставила	отражение	1	6.2	ABC	3	оставила
Вулфовиц <nsubj призвал >obj членов	Вулфовиц	призвал	членов	1	6.2	ABC	3	призвал
Газета <nsubj опубликовала >obj статью	Газета	опубликовала	статью	1	6.2	ABC	3	опубликовала
Гендиректор <nsubj выразил >obj надежду	Гендиректор	выразил	надежду	1	6.2	ABC	3	выразил
Генерал <nsubj акцентировал >obj внимание	Генерал	акцентировал	внимание	1	6.2	ABC	3	акцентировал
Генерал-лейтенант <nsubj обратили >obj внимание	Генерал-лейтенант	обратили	внимание	1	6.2	ABC	3	обратили
Герой <nsubj описал >obj видение	Герой	описал	видение	1	6.2	ABC	3	описал
Герой <nsubj ощущает >obj впечатление	Герой	ощущает	впечатление	1	6.2	ABC	3	ощущает
Герой <nsubj получил >obj указание	Герой	получил	указание	1	6.2	ABC	3	получил
Гефест <nsubj продолжает >obj строительство	Гефест	продолжает	строительство	1	6.2	ABC	3	продолжает
Глава <nsubj высказал >obj мнение	Глава	высказал	мнение	1	6.2	ABC	3	высказал
Глава <nsubj высказал >obj опасения	Глава	высказал	опасения	1	6.2	ABC	3	высказал
Глава <nsubj обвинил >obj администрацию	Глава	обвинил	администрацию	1	6.2	ABC	3	обвинил
Глава <nsubj оценила >obj гастротуризм	Глава	оценила	гастротуризм	1	6.2	ABC	3	оценила
Глава <nsubj прогнозирует >obj уменьшение	Глава	прогнозирует	уменьшение	1	6.2	ABC	3	прогнозирует
Глава <nsubj раскрыл >obj информацию	Глава	раскрыл	информацию	1	6.2	ABC	3	раскрыл
Глава <nsubj связал >obj похищение	Глава	связал	похищение	1	6.2	ABC	3	связал
Главное <nsubj защищать >obj население	Главное	защищать	население	1	6.2	ABC	3	защищать
Главы <nsubj отправили >obj соболезнования	Главы	отправили	соболезнования	1	6.2	ABC	3	отправили
Государства <nsubj ввели >obj меры	Государства	ввели	меры	1	6.2	ABC	3	ввели
Государь <nsubj выразил >obj затруднение	Государь	выразил	затруднение	1	6.2	ABC	3	выразил
Государь <nsubj попросил >obj время	Государь	попросил	время	1	6.2	ABC	3	попросил
Группа <nsubj обсуждала >obj планы	Группа	обсуждала	планы	1	6.2	ABC	3	обсуждала
ДОМ. <nsubj реализует >obj проекты	ДОМ.	реализует	проекты	1	6.2	ABC	3	реализует
Девушки <nsubj несут >obj смысл	Девушки	несут	смысл	1	6.2	ABC	3	несут
Действие <nsubj дает >obj результат	Действие	дает	результат	1	6.2	ABC	3	дает
Действия <nsubj вызвали >obj обсуждения	Действия	вызвали	обсуждения	1	6.2	ABC	3	вызвали
Департамент <nsubj выполняет >obj функции	Департамент	выполняет	функции	1	6.2	ABC	3	выполняет
Департамент <nsubj играет >obj роль	Департамент	играет	роль	1	6.2	ABC	3	играет
Депутаты <nsubj приняли >obj обращение	Депутаты	приняли	обращение	1	6.2	ABC	3	приняли
Деятельность <nsubj представляет >obj угрозу	Деятельность	представляет	угрозу	1	6.2	ABC	3	представляет
Дипломатия <nsubj доказала >obj эффективность	Дипломатия	доказала	эффективность	1	6.2	ABC	3	доказала
Директор <nsubj проявил >obj доброту	Директор	проявил	доброту	1	6.2	ABC	3	проявил
Дочери <nsubj отправили >obj письмо	Дочери	отправили	письмо	1	6.2	ABC	3	отправили
Дочь <nsubj обвинила >obj отца	Дочь	обвинила	отца	1	6.2	ABC	3	обвинила
Жители <nsubj выражают >obj заботу	Жители	выражают	заботу	1	6.2	ABC	3	выражают
Жители <nsubj имели >obj возможность	Жители	имели	возможность	1	6.2	ABC	3	имели
Жители <nsubj оценили >obj серию	Жители	оценили	серию	1	6.2	ABC	3	оценили
Журналисты <nsubj задали >obj вопрос	Журналисты	задали	вопрос	1	6.2	ABC	3	задали
Закон <nsubj определяют >obj компетенцию	Закон	определяют	компетенцию	1	6.2	ABC	3	определяют
Законодательство <nsubj предусматривает >obj выделение	Законодательство	предусматривает	выделение	1	6.2	ABC	3	предусматривает
Законопроект <nsubj предполагает >obj ужесточение	Законопроект	предполагает	ужесточение	1	6.2	ABC	3	предполагает
Заместитель <nsubj выполняет >obj ряд	Заместитель	выполняет	ряд	1	6.2	ABC	3	выполняет
Заместитель <nsubj выразил >obj недовольство	Заместитель	выразил	недовольство	1	6.2	ABC	3	выразил
Защитник <nsubj провел >obj матч	Защитник	провел	матч	1	6.2	ABC	3	провел
Заявление <nsubj вызвало >obj волну	Заявление	вызвало	волну	1	6.2	ABC	3	вызвало
Заявление <obj подал >nsubj экс-заместитель	Заявление	подал	экс-заместитель	1	6.2	ABC	3	подал
Звук <nsubj давали >obj наслаждение	Звук	давали	наслаждение	1	6.2	ABC	3	давали
Инвестор <nsubj принимает >obj обязательства	Инвестор	принимает	обязательства	1	6.2	ABC	3	принимает
Инициативы <nsubj вызвали >obj резонанс	Инициативы	вызвали	резонанс	1	6.2	ABC	3	вызвали
Информацию <obj сообщила >nsubj пресс-служба	Информацию	сообщила	пресс-служба	1	6.2	ABC	3	сообщила
Искусство <nsubj отображает >obj реальность	Искусство	отображает	реальность	1	6.2	ABC	3	отображает
Использование <nsubj затрагивает >obj области	Использование	затрагивает	области	1	6.2	ABC	3	затрагивает
Испытания <nsubj включали >obj штопор	Испытания	включали	штопор	1	6.2	ABC	3	включали
Исследование <nsubj обнаружило >obj программа	Исследование	обнаружило	программа	1	6.2	ABC	3	обнаружило
Исследование <nsubj охватывало >obj белки	Исследование	охватывало	белки	1	6.2	ABC	3	охватывало
История <nsubj отображает >obj традиции	История	отображает	традиции	1	6.2	ABC	3	отображает
Казнь <nsubj вызвала >obj беспокойство	Казнь	вызвала	беспокойство	1	6.2	ABC	3	вызвала
Казнь <nsubj вызвала >obj массу	Казнь	вызвала	массу	1	6.2	ABC	3	вызвала
Кандидат <nsubj выразил >obj недовольство	Кандидат	выразил	недовольство	1	6.2	ABC	3	выразил
Карта <nsubj имеет >obj покрытие	Карта	имеет	покрытие	1	6.2	ABC	3	имеет
Катастрофа <nsubj вызвала >obj резонанс	Катастрофа	вызвала	резонанс	1	6.2	ABC	3	вызвала
Катя <nsubj забила >obj гол	Катя	забила	гол	1	6.2	ABC	3	забила
Катя <obj осенят >nsubj трудности	Катя	осенят	трудности	1	6.2	ABC	3	осенят
Книга <nsubj предлагает >obj множество	Книга	предлагает	множество	1	6.2	ABC	3	предлагает
Кокойты <nsubj обвинял >obj специалистов	Кокойты	обвинял	специалистов	1	6.2	ABC	3	обвинял
Колонна <nsubj содержать >obj продовольствие	Колонна	содержать	продовольствие	1	6.2	ABC	3	содержать
Команда <nsubj исследовала >obj динамику	Команда	исследовала	динамику	1	6.2	ABC	3	исследовала
Командующие <nsubj получили >obj поручение	Командующие	получили	поручение	1	6.2	ABC	3	получили
Комиссия <nsubj приняла >obj законопроект	Комиссия	приняла	законопроект	1	6.2	ABC	3	приняла
Комиссия <nsubj составляет >obj процент	Комиссия	составляет	процент	1	6.2	ABC	3	составляет
Комитет <nsubj возобновит >obj работу	Комитет	возобновит	работу	1	6.2	ABC	3	возобновит
Комитет <nsubj обсудит >obj вопрос	Комитет	обсудит	вопрос	1	6.2	ABC	3	обсудит
Комитеты <nsubj взяли >obj ответственность	Комитеты	взяли	ответственность	1	6.2	ABC	3	взяли
Комитеты <nsubj приняли >obj участия	Комитеты	приняли	участия	1	6.2	ABC	3	приняли
Компания <nsubj анонсировала >obj карту	Компания	анонсировала	карту	1	6.2	ABC	3	анонсировала
Компания <nsubj внедрила >obj функцию	Компания	внедрила	функцию	1	6.2	ABC	3	внедрила
Компания <nsubj поставит >obj машины	Компания	поставит	машины	1	6.2	ABC	3	поставит
Компания <nsubj претерпела >obj потери	Компания	претерпела	потери	1	6.2	ABC	3	претерпела
Компания <nsubj продолжала >obj движение	Компания	продолжала	движение	1	6.2	ABC	3	продолжала
Компания <nsubj связывает >obj динамику	Компания	связывает	динамику	1	6.2	ABC	3	связывает
Консорциум <nsubj продвигает >obj развитие	Консорциум	продвигает	развитие	1	6.2	ABC	3	продвигает
Конфликт <nsubj имел >obj последствия	Конфликт	имел	последствия	1	6.2	ABC	3	имел
Корни <nsubj представляли >obj объединение	Корни	представляли	объединение	1	6.2	ABC	3	представляли
Королев <nsubj потеряли >obj веру	Королев	потеряли	веру	1	6.2	ABC	3	потеряли
Корреспондент <nsubj подтвердил >obj информацию	Корреспондент	подтвердил	информацию	1	6.2	ABC	3	подтвердил
Купила >obj турбины >nsubj компания	Купила	турбины	компания	1	6.2	ABC	3	Купила
Курсант <nsubj перерезал >obj вены	Курсант	перерезал	вены	1	6.2	ABC	3	перерезал
Латок <nsubj имеет >obj высоту	Латок	имеет	высоту	1	6.2	ABC	3	имеет
Лидеры <nsubj выражают >obj мысли	Лидеры	выражают	мысли	1	6.2	ABC	3	выражают
Литература <nsubj образуют >obj мораль	Литература	образуют	мораль	1	6.2	ABC	3	образуют
Лишение <nsubj сделали >obj шансы	Лишение	сделали	шансы	1	6.2	ABC	3	сделали
Лукаш <nsubj приносит >obj извинения	Лукаш	приносит	извинения	1	6.2	ABC	3	приносит
Лучи <nsubj освещали >obj зелень	Лучи	освещали	зелень	1	6.2	ABC	3	освещали
Люди <nsubj нашли >obj способ	Люди	нашли	способ	1	6.2	ABC	3	нашли
МЧС <nsubj произвело >obj сокращение	МЧС	произвело	сокращение	1	6.2	ABC	3	произвело
Махмадсаид <nsubj предупредил >obj население	Махмадсаид	предупредил	население	1	6.2	ABC	3	предупредил
Мигел <nsubj забили >obj голы	Мигел	забили	голы	1	6.2	ABC	3	забили
Милиционер <nsubj обвел >obj кафе	Милиционер	обвел	кафе	1	6.2	ABC	3	обвел
Министерство <nsubj готовит >obj программу	Министерство	готовит	программу	1	6.2	ABC	3	готовит
Министерство <nsubj приняло >obj решение	Министерство	приняло	решение	1	6.2	ABC	3	приняло
Митрополит <nsubj обратил >obj внимание	Митрополит	обратил	внимание	1	6.2	ABC	3	обратил
Муниципалитеты <nsubj имеют >obj возможность	Муниципалитеты	имеют	возможность	1	6.2	ABC	3	имеют
НАТО <nsubj ведет >obj миссию	НАТО	ведет	миссию	1	6.2	ABC	3	ведет
Название <nsubj подчеркивает >obj уникальность	Название	подчеркивает	уникальность	1	6.2	ABC	3	подчеркивает
Наличие <nsubj оказывает >obj влияние	Наличие	оказывает	влияние	1	6.2	ABC	3	оказывает
Недоумение <nsubj вызывает >obj вопрос	Недоумение	вызывает	вопрос	1	6.2	ABC	3	вызывает
Неопределенность <nsubj сдерживает >obj инвесторов	Неопределенность	сдерживает	инвесторов	1	6.2	ABC	3	сдерживает
Новинка <nsubj имеет >obj особенность	Новинка	имеет	особенность	1	6.2	ABC	3	имеет
Новость <nsubj оказала >obj влияние	Новость	оказала	влияние	1	6.2	ABC	3	оказала
ОАЭ <nsubj подчеркивали >obj участие	ОАЭ	подчеркивали	участие	1	6.2	ABC	3	подчеркивали
Обезвоживание <nsubj оказывает >obj влияние	Обезвоживание	оказывает	влияние	1	6.2	ABC	3	оказывает
Обслуживание <nsubj представляло >obj проблему	Обслуживание	представляло	проблему	1	6.2	ABC	3	представляло
Общение <obj запретили >nsubj власти	Общение	запретили	власти	1	6.2	ABC	3	запретили
Общественность <nsubj выразила >obj недовольство	Общественность	выразила	недовольство	1	6.2	ABC	3	выразила
Объединение <nsubj создаст >obj возможность	Объединение	создаст	возможность	1	6.2	ABC	3	создаст
Оппозиционеры <nsubj отправили >obj запросы	Оппозиционеры	отправили	запросы	1	6.2	ABC	3	отправили
Оппозиция <nsubj призвала >obj граждан	Оппозиция	призвала	граждан	1	6.2	ABC	3	призвала
Оппозиция <nsubj продолжает >obj борьбу	Оппозиция	продолжает	борьбу	1	6.2	ABC	3	продолжает
Организаторы <nsubj подготовили >obj множество	Организаторы	подготовили	множество	1	6.2	ABC	3	подготовили
Организаторы <nsubj совершенствовать >obj формы	Организаторы	совершенствовать	формы	1	6.2	ABC	3	совершенствовать
Организация <nsubj продолжает >obj работу	Организация	продолжает	работу	1	6.2	ABC	3	продолжает
Осадчий <nsubj выразил >obj надежду	Осадчий	выразил	надежду	1	6.2	ABC	3	выразил
Ответственность <obj взяла >nsubj организация	Ответственность	взяла	организация	1	6.2	ABC	3	взяла
Отдел <nsubj разработал >obj прогноз	Отдел	разработал	прогноз	1	6.2	ABC	3	разработал
Отчет <nsubj отмечает >obj нарушения	Отчет	отмечает	нарушения	1	6.2	ABC	3	отмечает
Охотники <nsubj выполнили >obj приказание	Охотники	выполнили	приказание	1	6.2	ABC	3	выполнили
Оценка <nsubj определяет >obj необходимость	Оценка	определяет	необходимость	1	6.2	ABC	3	определяет
Ошибка <nsubj оставила >obj владельцев	Ошибка	оставила	владельцев	1	6.2	ABC	3	оставила
Парламент <nsubj объявил >obj сбор	Парламент	объявил	сбор	1	6.2	ABC	3	объявил
Перестановки <nsubj имеют >obj значение	Перестановки	имеют	значение	1	6.2	ABC	3	имеют
Письменность <nsubj имеют >obj потенциал	Письменность	имеют	потенциал	1	6.2	ABC	3	имеют
Повестка <nsubj включает >obj вопросы	Повестка	включает	вопросы	1	6.2	ABC	3	включает
Погода <nsubj усугубляет >obj настроение	Погода	усугубляет	настроение	1	6.2	ABC	3	усугубляет
Полицейские <nsubj обнаружили >obj труп	Полицейские	обнаружили	труп	1	6.2	ABC	3	обнаружили
Полиция <nsubj призвала >obj жителей	Полиция	призвала	жителей	1	6.2	ABC	3	призвала
Получение <nsubj имело >obj значение	Получение	имело	значение	1	6.2	ABC	3	имело
Поп <nsubj написал >obj книгу	Поп	написал	книгу	1	6.2	ABC	3	написал
Посол <nsubj выразил >obj обеспокоенность	Посол	выразил	обеспокоенность	1	6.2	ABC	3	выразил
Похищение <nsubj вызвало >obj возмущение	Похищение	вызвало	возмущение	1	6.2	ABC	3	вызвало
Правительство <nsubj начало >obj процесс	Правительство	начало	процесс	1	6.2	ABC	3	начало
Правительство <nsubj подтвердило >obj информацию	Правительство	подтвердило	информацию	1	6.2	ABC	3	подтвердило
Правительство <nsubj призывают >obj граждан	Правительство	призывают	граждан	1	6.2	ABC	3	призывают
Предприятие <nsubj выигрывало >obj ряд	Предприятие	выигрывало	ряд	1	6.2	ABC	3	выигрывало
Председатель <nsubj высказал >obj любовь	Председатель	высказал	любовь	1	6.2	ABC	3	высказал
Представители <nsubj призвали >obj власти	Представители	призвали	власти	1	6.2	ABC	3	призвали
Представительства <nsubj играют >obj роль	Представительства	играют	роль	1	6.2	ABC	3	играют
Президент <nsubj выразил >obj обеспокоенность	Президент	выразил	обеспокоенность	1	6.2	ABC	3	выразил
Президент <nsubj назвала >obj этап	Президент	назвала	этап	1	6.2	ABC	3	назвала
Президент <nsubj называет >obj газету	Президент	называет	газету	1	6.2	ABC	3	называет
Президент <nsubj начал >obj противостояние	Президент	начал	противостояние	1	6.2	ABC	3	начал
Президент <nsubj оценил >obj практику	Президент	оценил	практику	1	6.2	ABC	3	оценил
Президиум <nsubj отметил >obj достижения	Президиум	отметил	достижения	1	6.2	ABC	3	отметил
Премьер-министр <nsubj отметил >obj необъективность	Премьер-министр	отметил	необъективность	1	6.2	ABC	3	отметил
Пресс-секретарь <nsubj подтвердил >obj встречи	Пресс-секретарь	подтвердил	встречи	1	6.2	ABC	3	подтвердил
Преступники <nsubj обстреляли >obj машину	Преступники	обстреляли	машину	1	6.2	ABC	3	обстреляли
Преступники <nsubj удаляли >obj следы	Преступники	удаляли	следы	1	6.2	ABC	3	удаляли
Приговор <nsubj вызвал >obj замешательство	Приговор	вызвал	замешательство	1	6.2	ABC	3	вызвал
Приговор <nsubj вызвал >obj обсуждения	Приговор	вызвал	обсуждения	1	6.2	ABC	3	вызвал
Пригожин <nsubj выразил >obj возмущение	Пригожин	выразил	возмущение	1	6.2	ABC	3	выразил
Причетники <nsubj исполняли >obj песнопения	Причетники	исполняли	песнопения	1	6.2	ABC	3	исполняли
Прогноз <nsubj учитывал >obj анализ	Прогноз	учитывал	анализ	1	6.2	ABC	3	учитывал
Прогнозы <nsubj улучшают >obj обстановку	Прогнозы	улучшают	обстановку	1	6.2	ABC	3	улучшают
Программа <nsubj подразумевает >obj организацию	Программа	подразумевает	организацию	1	6.2	ABC	3	подразумевает
Программа <nsubj предусматривает >obj ограничение	Программа	предусматривает	ограничение	1	6.2	ABC	3	предусматривает
Прогулки <nsubj давало >obj возможность	Прогулки	давало	возможность	1	6.2	ABC	3	давало
Прокуратура <nsubj закрыла >obj дело	Прокуратура	закрыла	дело	1	6.2	ABC	3	закрыла
Прокуратура <nsubj проведет >obj расследование	Прокуратура	проведет	расследование	1	6.2	ABC	3	проведет
Профсоюзы <nsubj приняли >obj решение	Профсоюзы	приняли	решение	1	6.2	ABC	3	приняли
Развитие <nsubj учитывает >obj запросы	Развитие	учитывает	запросы	1	6.2	ABC	3	учитывает
Размещение <nsubj вызвало >obj волну	Размещение	вызвало	волну	1	6.2	ABC	3	вызвало
Разруха <nsubj увеличивали >obj напряжение	Разруха	увеличивали	напряжение	1	6.2	ABC	3	увеличивали
Ранчич <nsubj прокомментировала >obj находку	Ранчич	прокомментировала	находку	1	6.2	ABC	3	прокомментировала
Реализация <nsubj представляет >obj шаг	Реализация	представляет	шаг	1	6.2	ABC	3	представляет
Ребята <nsubj держали >obj стенограмму	Ребята	держали	стенограмму	1	6.2	ABC	3	держали
Ребята <nsubj написали >obj впечатления	Ребята	написали	впечатления	1	6.2	ABC	3	написали
Режиссер <nsubj остановил >obj работу	Режиссер	остановил	работу	1	6.2	ABC	3	остановил
Режиссер <nsubj получил >obj ранения	Режиссер	получил	ранения	1	6.2	ABC	3	получил
Решение <nsubj вызвало >obj реакцию	Решение	вызвало	реакцию	1	6.2	ABC	3	вызвало
Решение <nsubj вызывает >obj споры	Решение	вызывает	споры	1	6.2	ABC	3	вызывает
Решение <obj вынесла >nsubj судья	Решение	вынесла	судья	1	6.2	ABC	3	вынесла
Родители <nsubj имеют >obj право	Родители	имеют	право	1	6.2	ABC	3	имеют
Роснефть <nsubj рассматривала >obj возможность	Роснефть	рассматривала	возможность	1	6.2	ABC	3	рассматривала
Россиянин <nsubj занимает >obj место	Россиянин	занимает	место	1	6.2	ABC	3	занимает
Руководители <nsubj произнесли >obj речи	Руководители	произнесли	речи	1	6.2	ABC	3	произнесли
Ряд <nsubj поддерживают >obj реализацию	Ряд	поддерживают	реализацию	1	6.2	ABC	3	поддерживают
СДПР <nsubj акцентирует >obj внимание	СДПР	акцентирует	внимание	1	6.2	ABC	3	акцентирует
СМИ <nsubj искажают >obj информацию	СМИ	искажают	информацию	1	6.2	ABC	3	искажают
США <nsubj отправили >obj войска	США	отправили	войска	1	6.2	ABC	3	отправили
Саид-Магомед <nsubj представлял >obj интересы	Саид-Магомед	представлял	интересы	1	6.2	ABC	3	представлял
Саммит <nsubj начал >obj работу	Саммит	начал	работу	1	6.2	ABC	3	начал
Сдача <nsubj подразумевает >obj капитуляцию	Сдача	подразумевает	капитуляцию	1	6.2	ABC	3	подразумевает
Секретарь <nsubj подчеркнул >obj важность	Секретарь	подчеркнул	важность	1	6.2	ABC	3	подчеркнул
Семьи <nsubj подали >obj заявления	Семьи	подали	заявления	1	6.2	ABC	3	подали
Сети <nsubj представляют >obj структуру	Сети	представляют	структуру	1	6.2	ABC	3	представляют
Система <nsubj предусматривает >obj организацию	Система	предусматривает	организацию	1	6.2	ABC	3	предусматривает
Ситуация <nsubj вызвала >obj возникновение	Ситуация	вызвала	возникновение	1	6.2	ABC	3	вызвала
Ситуация <nsubj вызвала >obj недовольство	Ситуация	вызвала	недовольство	1	6.2	ABC	3	вызвала
Ситуация <nsubj напоминает >obj историю	Ситуация	напоминает	историю	1	6.2	ABC	3	напоминает
Ситуация <nsubj насчитывает >obj год	Ситуация	насчитывает	год	1	6.2	ABC	3	насчитывает
Ситуация <nsubj привела >obj дом	Ситуация	привела	дом	1	6.2	ABC	3	привела
Слуцкий <nsubj выразил >obj обиду	Слуцкий	выразил	обиду	1	6.2	ABC	3	выразил
Событие <nsubj вызвало >obj резонанс	Событие	вызвало	резонанс	1	6.2	ABC	3	вызвало
События <nsubj вызвали >obj возмущение	События	вызвали	возмущение	1	6.2	ABC	3	вызвали
События <nsubj оставили >obj след	События	оставили	след	1	6.2	ABC	3	оставили
Совет <nsubj одобрил >obj закон	Совет	одобрил	закон	1	6.2	ABC	3	одобрил
Соглашение <nsubj предусматривает >obj сотрудничество	Соглашение	предусматривает	сотрудничество	1	6.2	ABC	3	предусматривает
Соглашение <nsubj предусматривает >obj участие	Соглашение	предусматривает	участие	1	6.2	ABC	3	предусматривает
Создание <nsubj затронет >obj военных	Создание	затронет	военных	1	6.2	ABC	3	затронет
Создание <nsubj создает >obj множество	Создание	создает	множество	1	6.2	ABC	3	создает
Сотрудники <nsubj выдали >obj заявление	Сотрудники	выдали	заявление	1	6.2	ABC	3	выдали
Сотрудники <nsubj заблокировали >obj автобус	Сотрудники	заблокировали	автобус	1	6.2	ABC	3	заблокировали
Сотрудники <nsubj устроили >obj забастовку	Сотрудники	устроили	забастовку	1	6.2	ABC	3	устроили
Сотрудничество <nsubj стимулирует >obj рост	Сотрудничество	стимулирует	рост	1	6.2	ABC	3	стимулирует
Специалист <nsubj сделал >obj вывод	Специалист	сделал	вывод	1	6.2	ABC	3	сделал
Специалисты <nsubj подготовили >obj список	Специалисты	подготовили	список	1	6.2	ABC	3	подготовили
Список <nsubj представляет >obj документ	Список	представляет	документ	1	6.2	ABC	3	представляет
Спортсменка <nsubj проверяет >obj сайт	Спортсменка	проверяет	сайт	1	6.2	ABC	3	проверяет
Спортсмены <nsubj назвали >obj подачу	Спортсмены	назвали	подачу	1	6.2	ABC	3	назвали
Статьи <nsubj вызвали >obj резонанс	Статьи	вызвали	резонанс	1	6.2	ABC	3	вызвали
Стороны <nsubj подписали >obj ряд	Стороны	подписали	ряд	1	6.2	ABC	3	подписали
Стратегия <nsubj определяет >obj цели	Стратегия	определяет	цели	1	6.2	ABC	3	определяет
Студенты <nsubj имеют >obj возможность	Студенты	имеют	возможность	1	6.2	ABC	3	имеют
